Date	2020年11月24日火曜日 06時44分21秒
Spectrometers	USB2+H05879
ダーク	使用
リファレンス	使用
積分時間[msec]	10
平均回数	200
ｽﾑｰｼﾞﾝｸﾞ	5
Electrical Dark	USE
ピクセル数	2048
計測モード	吸光度
保存開始波長[nm]	200.000
保存終了波長[nm]	800.000
保存ﾋﾟｯﾁ波長[nm]	全波長

>>>>>>>>>> Data Start <<<<<<<<<<<<
597.384	0.073915
597.720	0.073819
598.057	0.073618
598.394	0.073402
598.731	0.073119
599.067	0.072772
599.404	0.072325
599.741	0.071766
600.077	0.071211
600.414	0.070637
600.750	0.070077
601.087	0.069511
601.423	0.068969
601.759	0.068435
602.096	0.067905
602.432	0.067377
602.768	0.066869
603.104	0.066409
603.440	0.065960
603.776	0.065566
604.112	0.065182
604.448	0.064802
604.784	0.064370
605.120	0.063960
605.456	0.063606
605.792	0.063301
606.128	0.063072
606.463	0.062808
606.799	0.062591
607.135	0.062428
607.470	0.062200
607.806	0.061958
608.142	0.061674
608.477	0.061499
608.812	0.061360
609.148	0.061164
609.483	0.060966
609.819	0.060763
610.154	0.060640
610.489	0.060447
610.824	0.060188
611.159	0.060035
611.494	0.059788
611.830	0.059555
612.165	0.059218
612.500	0.058946
612.834	0.058757
613.169	0.058586
613.504	0.058305
613.839	0.058003
614.174	0.057634
614.509	0.057267
614.843	0.056785
615.178	0.056401
615.512	0.055966
615.847	0.055574
616.182	0.055025
616.516	0.054533
616.850	0.053929
617.185	0.053503
617.519	0.053064
617.853	0.052705
618.188	0.052432
618.522	0.052195
618.856	0.051920
619.190	0.051659
619.524	0.051314
619.858	0.051171
620.192	0.051125
620.526	0.051182
620.860	0.051197
621.194	0.051307
621.528	0.051467
621.862	0.051607
622.195	0.051630
622.529	0.051576
622.863	0.051523
623.196	0.051448
623.530	0.051169
623.864	0.050679
624.197	0.050183
624.530	0.049727
624.864	0.049161
625.197	0.048597
625.531	0.047961
625.864	0.047533
626.197	0.047157
626.530	0.046828
626.863	0.046533
627.196	0.046366
627.529	0.046413
627.862	0.046448
628.195	0.046388
628.528	0.046266
628.861	0.046086
629.194	0.045855
629.527	0.045534
629.860	0.045197
630.192	0.044818
630.525	0.044523
630.858	0.044178
631.190	0.043691
631.523	0.043309
631.855	0.042898
632.188	0.042647
632.520	0.042438
632.852	0.042432
633.185	0.042401
633.517	0.042478
633.849	0.042705
634.182	0.042867
634.514	0.043085
634.846	0.043308
635.178	0.043423
635.510	0.043473
635.842	0.043522
636.174	0.043484
636.506	0.043311
636.837	0.043207
637.169	0.042975
637.501	0.042574
637.833	0.042295
638.164	0.041872
638.496	0.041281
638.828	0.040767
639.159	0.040375
639.491	0.039901
639.822	0.039432
640.154	0.039061
640.485	0.038689
640.816	0.038313
641.147	0.038148
641.479	0.037752
641.810	0.037566
642.141	0.037584
642.472	0.037465
642.803	0.037347
643.134	0.037309
643.465	0.037261
643.796	0.037272
644.127	0.037230
644.458	0.037206
644.789	0.037053
645.119	0.037114
645.450	0.037165
645.781	0.037320
646.111	0.037634
646.442	0.038095
646.773	0.038565
647.103	0.038881
647.433	0.038999
647.764	0.038933
648.094	0.038725
648.425	0.038363
648.755	0.037951
649.085	0.037406
649.415	0.036861
649.745	0.036277
650.075	0.035545
650.405	0.034842
650.735	0.034187
651.065	0.033554
651.395	0.033064
651.725	0.032666
652.055	0.032316
652.385	0.032605
652.715	0.035131
653.044	0.021203
653.374	0.014780
653.704	0.011086
654.033	0.008664
654.363	0.006967
654.692	0.005729
655.022	0.004776
655.351	0.004029
655.680	-0.000000
656.010	-0.000000
656.339	-0.000000
656.668	-0.000000
656.997	-0.000000
657.326	-0.007602
