出力日時,2021/06/21 13:48:46
データソース,hematite_H_S1_2_1_LSV
表示対象ノード,Root\ECstat-301\LSV
Time(s),NodeTime(s),OutputVoltage(V),Current(A),Capacity(C)
48.289,45.000,0.105,2.1E-05,0.000541164499999948
48.389,45.100,0.106,2.3E-05,0.000543425499999948
48.489,45.200,0.107,2.2E-05,0.000545679999999947
48.589,45.300,0.108,2.3E-05,0.000547934499999947
48.689,45.400,0.109,2.3E-05,0.000550210499999947
48.789,45.500,0.11,2.3E-05,0.000552498499999947
48.889,45.600,0.111,2.3E-05,0.000554778499999947
48.989,45.700,0.112,2.4E-05,0.000557065999999947
49.089,45.800,0.113,2.4E-05,0.000559389999999947
49.189,45.900,0.114,2.4E-05,0.000561719999999947
49.289,46.000,0.115,2.4E-05,0.000564023999999948
49.389,46.100,0.116,2.4E-05,0.000566389999999948
49.489,46.200,0.117,2.4E-05,0.000568715999999949
49.589,46.300,0.118,2.5E-05,0.000571060499999949
49.689,46.400,0.119,2.4E-05,0.000573422999999949
49.789,46.500,0.12,2.5E-05,0.00057578949999995
49.889,46.600,0.121,2.4E-05,0.000578103999999951
49.989,46.700,0.122,2.3E-05,0.000580405499999951
50.089,46.800,0.123,2.4E-05,0.000582736999999952
50.189,46.900,0.124,2.4E-05,0.000585095999999952
50.289,47.000,0.125,2.4E-05,0.000587461999999953
